RankDifference,Bookmakers,EloDifference,SurfaceIndex,Winner
-118,0.36742857142857144,198.23930714574203,inf,P1
-50,0.25933333333333336,-89.49165890393579,inf,P1
-234,0.509090909090909,155.17987439109652,0.0,P1
-22,0.36742857142857144,30.575909479924803,1.7142857142857142,P1
-19,0.509090909090909,73.74976799011256,1.0714285714285716,P1
-54,1.0605555555555555,130.32051539622057,0.0,P2
-46,0.7318181818181818,-12.63419524969845,0.2222222222222222,P1
-29,0.6982222222222222,-106.0113917746803,inf,P2
-269,0.40923076923076923,84.89740057758809,inf,P1
-22,0.5500952380952381,111.55915666584474,inf,P1
-116,0.45333333333333337,11.513191904845826,inf,P2
-146,0.4546666666666667,151.85908130098915,1.2,P1
-465,0.5500952380952381,5.798796174233303,inf,P1
-266,0.5496183206106869,-101.08461684885333,inf,P1
-90,0.509090909090909,47.31436513875565,inf,P1
-4,0.6982222222222222,57.47307453831945,1.676190476190476,P2
-58,0.5500952380952381,177.6936583949555,1.1111111111111112,P1
-18,0.734090909090909,-4.726968359031616,0.6000000000000001,P2
-51,1.259748050389922,69.24840441347715,0.625,P2
-18,0.6,15.56817719369701,1.0476190476190477,P1
-9,0.7938095238095237,-0.21533136173979983,0.96,P1
-77,0.509090909090909,146.77201941322073,0.5714285714285713,P1
-7,1.1580775911986103,-2.341456106919395,0.7529411764705881,P2
-183,0.509090909090909,-60.098575657952324,0.5,P2
-10,0.6,38.040986042964505,3.4999999999999996,P2
-4,0.6,40.54020536355233,1.9411764705882355,P1
-284,0.305,153.2545772479798,0.5,P2
-93,0.11555555555555556,443.5878723081696,inf,P1
-93,0.3055,236.0829725219976,inf,P1
-138,0.18516666666666667,152.96757054236923,inf,P1
-67,1.1580775911986103,66.69481905895236,inf,P1
-43,0.41015384615384615,107.38212585338306,1.1607142857142856,P1
-110,0.4546666666666667,81.35211050968974,inf,P2
-13,0.8635,122.56560794038523,0.75,P1
-61,0.25933333333333336,282.5231143977735,1.3333333333333333,P1
-10,1.9642857142857144,-65.15073444366021,inf,P2
-28,1.0,26.28483906682868,0.7000000000000001,P2
-59,0.2286,251.14759863105542,2.4444444444444446,P1
-59,0.27694438033694896,157.93777466653637,1.0714285714285716,P2
-23,1.5492498369210699,-32.26753404038777,0.0,P2
-18,1.3622291021671828,90.81509304136421,1.6500000000000001,P1
-70,0.2286,240.29246690911714,inf,P1
-101,0.132875,296.358864185813,4.000000000000002,P1
-65,1.1580775911986103,139.77247286598458,0.6000000000000001,P1
-11,3.0,74.71129700241227,0.0,P2
-50,0.14279999999999998,-5.473294362912611,inf,P1
-16,0.7938095238095237,29.25879849209491,inf,P1
-50,0.2286,179.34295184810708,inf,P1
-54,0.20454545454545456,287.5034323846171,1.3689839572192513,P1
-12,0.6982222222222222,-95.81022369976904,inf,P2
-27,0.509090909090909,42.58710662532235,1.1818181818181819,P1
-22,0.509090909090909,68.79926943277383,1.25,P1
-37,0.8635,90.62059900899021,1.6875,P1
-98,0.18333333333333335,317.96889401338035,1.4285714285714286,P1
-20,0.27694438033694896,-84.2665672448968,inf,P2
-111,0.4546666666666667,154.5874821909622,0.9166666666666666,P1
-385,0.20454545454545456,374.9612961762655,inf,P1
-100,0.509090909090909,229.01695602473274,2.2,P1
-17,0.36742857142857144,-7.470522884448883,inf,P1
-52,0.3333333333333333,129.94036672586049,1.3333333333333333,P2
-1,1.0,53.17075206545519,0.9333333333333336,P2
-69,0.2286,141.79840240669023,2.8571428571428568,P1
-18,0.6,51.515659000504,0.8571428571428571,P1
-25,0.734090909090909,50.533374161571146,0.0,P2
-51,0.8635,123.3060453939288,0.0,P1
-9,0.18516666666666667,114.79533502366417,inf,P1
-66,0.3333333333333333,117.69341317928797,inf,P1
-473,0.2286,88.78209059584901,inf,P1
-133,1.4331210191082802,3.4082704661548178,inf,P2
-47,0.509090909090909,115.5786230764536,2.041666666666667,P2
-9,0.734090909090909,-18.371374635212078,1.0,P1
-10,0.5500952380952381,135.74499260639254,1.9090909090909092,P1
-41,0.3333333333333333,138.12849102550467,1.7777777777777777,P2
-61,0.6454736842105263,94.7232911343126,0.7142857142857142,P2
-198,0.15471428571428572,232.54280384514118,inf,P1
-109,0.09272727272727273,468.8458592319098,1.09375,P1
-82,0.3333333333333333,326.7355611999908,1.6666666666666665,P1
-123,0.16923076923076924,433.4671677816939,2.1428571428571432,P2
-16,0.6454736842105263,108.97554034118002,1.203125,P2
-8,0.734090909090909,-23.33055028320905,0.5333333333333333,P2
-160,0.25933333333333336,98.56215276678404,0.5555555555555556,P1
-166,0.20454545454545456,222.43334847458368,0.7333333333333333,P1
-153,0.509090909090909,206.55732600170313,inf,P2
-58,0.3333333333333333,133.22551637444644,1.25,P2
-143,0.11555555555555556,397.6154010551984,1.6153846153846154,P1
-41,0.41015384615384615,89.23264099124412,0.9142857142857143,P2
-84,2.721617418351477,144.13673007556736,0.7777777777777779,P2
-54,0.25933333333333336,208.70859114874042,1.7500000000000002,P2
-30,1.259748050389922,36.506504584599725,0.9166666666666666,P1
-140,0.11555555555555556,345.9979302003012,2.8333333333333335,P1
-28,0.6982222222222222,-0.2285615727419099,1.4625000000000001,P1
-1,0.6,-105.5565384086317,1.0714285714285716,P2
-138,0.14266666666666666,298.79561574606396,0.7333333333333333,P1
-73,0.2286,366.7689935803028,2.25,P2
-30,1.6666666666666667,15.361021279532451,1.0625,P2
-192,0.2577777777777778,189.55706498583118,0.5,P2
-69,0.41015384615384615,237.36330261038665,1.6666666666666665,P2
-70,0.2286,233.86086165241431,0.75,P1
-47,0.6982222222222222,-1.1223948990398185,1.0606060606060606,P1
-39,1.0605555555555555,103.09019006028825,1.2000000000000002,P2
-107,0.36742857142857144,113.39903399794161,0.75,P1
-33,0.11666666666666667,389.7586542359127,3.5555555555555554,P1
-24,0.36742857142857144,19.85775697990448,inf,P2
-39,0.41015384615384615,243.0989435229876,1.090909090909091,P1
-46,0.6982222222222222,25.764448153273634,0.8888888888888888,P1
-83,0.3055,161.4282990607967,1.1666666666666667,P1
-40,0.41015384615384615,73.91414341633595,0.7941176470588236,P2
-67,0.8635,81.94940762618558,1.6,P2
-70,0.132875,339.6847902651641,1.4210526315789476,P1
-6,1.259748050389922,-108.84419544529055,0.7719298245614036,P2
-86,0.3333333333333333,319.79620102268495,1.6799999999999997,P1
-77,0.11666666666666667,297.41538289406935,1.6296296296296295,P1
-38,0.734090909090909,-26.48837738575503,0.8333333333333334,P2
-74,0.41015384615384615,195.80001932635128,1.411764705882353,P1
-73,0.36742857142857144,199.02541023782283,1.5294117647058822,P1
-87,0.7904761904761904,14.20614309689904,1.0,P1
-182,0.22799999999999998,227.7454797862083,0.7777777777777778,P1
-7,0.509090909090909,249.7762866668038,1.125,P1
-98,0.36742857142857144,102.62138765525538,0.5,P1
-88,0.20454545454545456,305.5119133470639,1.5,P1
-29,0.25933333333333336,313.51639411010797,1.176923076923077,P2
-21,0.27694438033694896,88.28850195314385,1.2222222222222223,P1
-15,1.0605555555555555,-70.019720932459,0.7,P1
-25,0.4546666666666667,42.24965909620573,1.3846153846153848,P2
-102,0.3333333333333333,188.04780787862205,1.2037037037037037,P1
-85,0.3055,236.03753120351507,0.7272727272727273,P1
-73,0.14279999999999998,225.65756268237487,1.1874999999999998,P1
-12,0.3333333333333333,135.0939321073347,1.0741758241758241,P1
-12,0.7938095238095237,64.07057711573998,0.968627450980392,P1
-42,0.4546666666666667,238.5827021730554,1.5384615384615385,P1
-5,2.721617418351477,-101.57435013981262,0.7012987012987012,P2
-33,0.3823529411764706,146.54635481511582,1.0526315789473684,P1
-2,0.525090909090909,53.76877984335192,1.150793650793651,P1
-14,1.904432132963989,93.16592636450014,1.017857142857143,P1
-32,0.8223809523809524,190.84009193668203,1.2087912087912087,P2
-22,0.9,68.55547513132888,0.9851851851851852,P1
-36,0.6454736842105263,137.91586037617526,1.1842105263157896,P2
-6,0.2286,137.46256593880867,1.240909090909091,P1
-41,0.3125,237.23232037814228,1.4028985507246379,P2
-62,0.20454545454545456,279.61330040238295,0.0,P1
-51,0.3055,295.7954913768833,0.0,P2
-80,1.5492498369210699,51.82350706860893,1.0,P1
-2,1.1580775911986103,-111.1395368664148,1.0,P1
-49,1.259748050389922,76.50262794537775,1.0,P1
-23,1.0,86.25871971895481,1.0,P1
-117,0.14173333333333332,336.35549144292895,0.0,P1
-74,0.16923076923076924,353.7021403470353,0.0,P2
-5,1.4322087842138767,77.58144856241506,1.0,P2
-94,1.0,137.81786537607127,0.0,P1
-116,0.4546666666666667,93.29367938820519,0.0,P1
-64,0.6454736842105263,15.352903208895441,1.0,P2
-50,0.5500952380952381,117.26945804164302,1.0,P1
-33,0.25933333333333336,346.7924499469884,1.0,P1
-8,2.6153846153846154,-207.53132745878906,0.0,P2
-47,0.7938095238095237,117.52383454244386,1.0,P1
-17,1.0,33.00251657219792,1.0,P2
-66,0.3055,345.53218212766865,1.0,P1
-37,0.6,2.525551383435186,1.0,P1
-83,0.6454736842105263,49.93265142694668,0.0,P2
-28,0.5500952380952381,108.39843691027636,inf,P1
-266,0.132875,345.7081330223218,1.0,P1
-4,1.1580775911986103,5.201576288238357,1.0,P2
-131,0.509090909090909,174.0415778394688,1.0,P1
-40,0.6982222222222222,105.58151810454729,1.0,P1
-69,0.5500952380952381,82.23390633207555,1.0,P1
-39,0.509090909090909,39.29638030405181,inf,P1
-49,0.41015384615384615,283.155965882062,1.0,P1
-93,1.1580775911986103,-24.000560616766734,1.0,P1
-36,0.16923076923076924,419.27390885597015,1.0,P1
-23,1.259748050389922,26.53308650624558,1.0,P1
-27,0.6,46.360338234343544,1.0,P1
-20,0.6982222222222222,-79.31331487128455,1.0,P2
-12,0.36742857142857144,257.58218411149164,1.0,P1
-50,0.36742857142857144,86.36365210837562,1.0,P1
-86,0.3055,103.18183528265399,1.0,P1
-9,0.6454736842105263,24.48345342729135,1.0,P1
-18,0.2286,331.8576218707908,1.0,P1
-15,1.0,-8.283266346547407,1.0,P2
-22,0.20363636363636364,291.6750696309118,1.0,P1
-11,0.27713625866050806,195.07080339504387,1.0,P1
-262,0.5475285171102662,101.62477835469372,inf,P2
-18,1.0,44.187876057100084,0.0,P1
-57,0.6428571428571429,145.28263964353505,0.75,P1
-140,0.6428571428571429,61.97242185457435,inf,P1
-34,1.25748502994012,-12.392302053044432,inf,P2
-85,0.44333333333333336,158.39715048171388,inf,P1
-160,0.6977777777777778,18.106035540662106,0.0,P2
-65,0.6977777777777778,137.47224346849748,inf,P2
-277,0.35714285714285715,-42.09264043824351,inf,P2
-24,0.865,96.03814426332406,1.0,P1
-65,1.8263888888888888,422.753760164142,0.0,P1
-17,0.6428571428571429,101.5001266353056,1.0,P2
-117,1.9642857142857144,-35.9090167985612,1.0,P2
-80,1.6666666666666667,86.80144013687914,2.0,P2
-84,0.7952380952380952,113.97049714189802,2.0,P1
-54,1.25748502994012,65.90524238311423,2.0,P1
-175,1.25748502994012,69.68498890830028,1.3333333333333333,P1
-48,0.6,135.7258321102022,1.0,P1
-71,0.6,24.184607722867213,0.75,P1
-70,0.7952380952380952,218.0398483376323,1.3333333333333333,P1
-286,0.3685714285714286,62.31154622175268,0.5,P1
-49,1.1560693641618498,110.4555798481822,1.0,P1
-276,0.3685714285714286,142.4398270806796,0.0,P1
-11,1.4331210191082802,-22.01581288371449,0.8,P2
-31,0.6,-35.39892347239834,0.6666666666666666,P1
-19,0.6977777777777778,66.83383618095445,1.3333333333333333,P2
-389,0.3823529411764706,467.0171853483457,inf,P1
-50,0.3333333333333333,133.80883768810168,inf,P1
-21,0.6977777777777778,51.102849793155656,0.8,P1
-78,1.1560693641618498,27.461511891215196,1.0,P2
-48,0.509090909090909,44.44333958194329,0.5,P1
-30,0.7363636363636363,69.8542033735846,1.1111111111111112,P1
-157,1.0,25.306997535087476,0.6666666666666666,P2
-8,1.0611111111111111,-7.495608185802212,1.5,P1
-18,0.6977777777777778,91.85633016610564,1.3333333333333333,P1
-42,0.7938095238095237,162.97647584505876,1.0,P2
-12,1.9642857142857144,9.724361456566157,0.6666666666666666,P2
-174,1.0,26.475080272993637,1.0714285714285714,P1
-35,1.3580246913580247,304.0563127020098,1.25,P1
-62,0.6455696202531646,303.5854545798786,1.0,P2
-32,0.15471428571428572,260.0969408132114,inf,P1
-249,1.9642857142857144,200.45431368977802,0.0,P1
-380,0.5500952380952381,304.4153044867455,inf,P2
-18,0.3333333333333333,91.00632336031777,inf,P1
-5,1.4322087842138767,-6.48547566531488,0.0,P1
-73,0.14173333333333332,231.41946519270255,inf,P1
-294,0.08458333333333333,554.3930507217808,2.0,P1
-102,0.509090909090909,59.95745306444519,inf,P1
-63,0.6982222222222222,-5.545129750202477,0.0,P1
-90,1.259748050389922,24.643809053660107,1.0,P2
-52,0.6982222222222222,54.87990628935427,0.6666666666666666,P1
-101,0.41015384615384615,173.7765009390107,inf,P1
-48,0.6,196.10877011045022,1.75,P2
-56,0.7938095238095237,72.41948582411533,0.0,P2
-216,0.6454736842105263,175.27931488814443,inf,P1
-3,0.4546666666666667,16.908708542738168,inf,P1
-86,0.41015384615384615,335.15977834886417,0.0,P1
-35,0.6,84.77982841784251,inf,P2
-69,0.6982222222222222,166.52549845391422,inf,P2
-208,0.1542857142857143,230.50133067073648,inf,P1
-72,0.25933333333333336,44.82375468248779,0.0,P1
-32,1.259748050389922,88.18053928344693,0.0,P1
-4,1.9642857142857144,-67.47239006238397,0.5,P1
-53,0.9429020429544264,88.61061418874647,0.0,P2
-33,0.4546666666666667,126.2259786780146,inf,P2
-12,0.15471428571428572,78.24471956985349,inf,P1
-61,0.6,89.6702413309581,1.0,P1
-103,0.6,458.3890772813759,2.25,P1
-53,3.610833333333334,-173.53051297015259,1.0,P2
-51,0.3333333333333333,141.4995137595588,2.0,P1
-23,0.6,169.98879292864171,1.6666666666666667,P2
-90,0.25933333333333336,317.8917598642015,2.0,P1
-60,0.6454736842105263,282.289654963595,1.25,P1
-56,0.20454545454545456,153.2043442793472,1.6,P1
-363,2.19941348973607,238.80451884254967,2.0,P2
-35,0.14279999999999998,321.72057886625726,0.8,P1
-74,0.36742857142857144,115.14356776294267,1.5,P1
-137,0.08416666666666667,512.4245163725757,1.0,P1
-22,0.6982222222222222,88.93236192254312,0.6666666666666666,P2
-134,0.3657142857142857,19.71110715975192,0.5,P1
-179,0.0776923076923077,413.753888732394,inf,P1
-6,1.0,-97.78748195536105,1.0,P1
-70,2.6153846153846154,-67.32047342989904,1.4,P2
-27,6.463527239150508,4.768647757146027,0.0,P2
-45,0.18516666666666667,83.089783573241,inf,P1
-169,0.36742857142857144,146.22051485666998,inf,P1
-104,0.734090909090909,125.21682993612944,1.0,P1
-78,1.4322087842138767,168.23596047701062,0.0,P2
-29,0.6982222222222222,97.34682646965348,1.0,P1
-8,2.721617418351477,-169.9675617764533,0.75,P2
-112,0.2577777777777778,225.42584570858548,inf,P1
-26,2.721617418351477,-3.983908113724283,0.0,P1
-1,0.6982222222222222,-16.10999535837891,1.0,P1
-167,0.5500952380952381,-22.344370731511844,1.0,P1
-39,1.4322087842138767,140.79142275019967,1.5,P2
-97,0.509090909090909,147.06964187513177,0.6666666666666666,P1
-49,0.7938095238095237,-28.644716165769978,0.5,P1
-37,0.509090909090909,44.718062763792204,1.8,P1
-29,1.0605555555555555,248.23263400885594,1.3333333333333333,P2
-63,0.4546666666666667,385.458545368828,1.5,P1
-71,0.3333333333333333,181.99078256372286,1.388888888888889,P1
-405,0.25933333333333336,456.821100474948,1.2500000000000002,P1
-52,0.7938095238095237,242.83592831074384,1.2000000000000002,P2
-157,1.0,55.55995028532766,1.1111111111111112,P1
-39,0.4546666666666667,-33.92397854176534,1.6666666666666667,P1
-112,0.18516666666666667,170.11131767761435,0.6,P1
-38,1.6666666666666667,118.8106341634541,1.4,P1
-49,1.0605555555555555,-67.61363841147295,0.6666666666666666,P1
-131,0.12352941176470589,340.7226064644626,0.5,P1
-63,0.5500952380952381,331.4891566604217,1.6,P2
-82,0.4546666666666667,226.7317567274224,1.0,P2
-12,3.8560411311053984,95.51070196578257,2.0,P2
-17,0.3055,94.91544451783011,2.0,P1
-454,0.4546666666666667,145.0813642151536,0.5,P1
-6,0.8635,-23.69470134644689,0.75,P2
-126,0.0776923076923077,442.9546809585586,1.0,P1
-10,0.509090909090909,-4.201772310334491,2.25,P1
-20,0.6,108.98503214460129,0.9333333333333332,P1
-33,0.20454545454545456,185.2564378131599,0.8333333333333333,P1
-13,0.509090909090909,-25.20723518288355,0.9,P1
-29,0.2286,263.74708394712616,1.5,P1
-22,0.5500952380952381,-6.670801227119682,0.9523809523809524,P2
-9,0.3333333333333333,-100.158234639988,1.0,P1
-38,2.4381095273818456,3.9335751908834027,0.6666666666666666,P2
-16,1.3622291021671828,-26.192862255034015,0.8888888888888888,P1
-16,1.0,66.1518626784798,1.0,P2
-34,0.509090909090909,17.39677065871365,0.6666666666666666,P1
-40,1.0605555555555555,120.83854936044122,1.0,P2
-122,0.11666666666666667,374.130740619059,1.3333333333333333,P1
-88,0.16923076923076924,415.87211771572447,1.5,P1
-12,1.0605555555555555,-26.38480737211694,0.75,P2
-61,0.11666666666666667,488.113755254436,1.4,P1
-11,0.7938095238095237,168.30656920576598,0.75,P1
-7,0.6982222222222222,-95.87805771230956,0.7499999999999999,P1
-23,0.6454736842105263,-8.126666857689088,0.8888888888888888,P2
-21,0.4546666666666667,120.35464200181536,1.0714285714285714,P1
-3,2.6153846153846154,27.460247598619162,1.1666666666666667,P2
-53,0.3125,104.75952134851423,1.09375,P1
-9,0.2364,158.96762807075197,1.1428571428571428,P1
-21,0.17092307692307693,281.3275418723447,1.5,P1
-57,0.38085714285714284,114.36052735888507,0.8,P2
-61,0.3125,217.87752811383484,1.0,P1
-12,0.15714285714285717,300.0711696578735,1.125,P1
-1,0.3333333333333333,114.62235217128796,1.0,P1
-24,1.0,63.19759935294405,0.9722222222222223,P2
-23,0.44333333333333336,120.42443193263762,1.6363636363636362,P1
-111,0.5500952380952381,101.73183357544895,inf,P1
-45,0.9429020429544264,-71.17235450521571,inf,P1
-53,0.35714285714285715,153.2333226501837,0.4444444444444444,P1
-77,0.44333333333333336,141.1739047317776,0.9722222222222223,P1
-65,0.3,184.83191220160415,inf,P1
-97,0.6977777777777778,11.24257103823129,2.2,P2
-110,0.39384615384615385,190.38572740418908,2.1,P1
-46,0.7938095238095237,-50.446604632533536,1.5,P1
-87,0.2693284098776829,300.92396251481637,1.4000000000000001,P2
-20,0.6982222222222222,122.03439228287448,2.0,P1
-1,1.8178670360110805,-88.70597773625082,0.9777777777777779,P2
-154,0.3956923076923077,205.4795403347223,0.8076923076923077,P1
-95,1.8178670360110805,-69.51867855974729,0.6666666666666666,P2
-22,1.0,63.64763303740551,0.6666666666666664,P1
-129,0.14279999999999998,621.2941081133608,2.454545454545455,P1
-240,0.509090909090909,-91.88437148256548,inf,P1
-155,0.2286,43.03326587056699,inf,P1
-40,0.7938095238095237,83.93071308203184,1.2000000000000002,P1
-84,0.25933333333333336,306.4630381648419,inf,P1
-116,0.6,93.80918460576868,inf,P1
-41,0.509090909090909,70.25404426769319,inf,P2
-111,0.35714285714285715,137.9566049168975,inf,P2
-95,0.3956923076923077,281.2911825392491,3.7500000000000013,P1
-263,1.1580775911986103,56.60783745107801,inf,P1
-50,0.509090909090909,178.7979588449889,1.075098814229249,P1
-1,0.4744347826086957,51.13637332904091,1.6363636363636362,P1
-17,0.509090909090909,66.80460353286571,1.0952380952380951,P1
-105,1.1627906976744187,60.607230941271155,0.3333333333333333,P2
-19,0.8635,-11.566889373158574,1.7684210526315791,P1
-3,1.4322087842138767,-51.41871726734075,1.7857142857142856,P2
-37,0.6454736842105263,-113.66063323520939,inf,P1
-14,1.1580775911986103,3.6093890294637276,inf,P2
-205,0.4744347826086957,-35.12842317883769,inf,P1
-139,0.35714285714285715,-1.6463040287922013,inf,P2
-7,0.734090909090909,42.84295012213056,1.05,P2
-11,0.509090909090909,112.65127886471441,1.6956521739130435,P1
-47,0.41015384615384615,47.25171111357395,0.6875,P1
-60,1.0555555555555556,47.05255423919243,0.8750000000000001,P2
-55,0.3055,117.25334317727106,1.0,P1
-14,0.6454736842105263,24.24431822245856,1.0833333333333335,P2
-7,0.6982222222222222,134.44666078425098,1.3,P2
-160,0.509090909090909,18.711423499896682,0.5,P1
-78,1.9642857142857144,-111.5868771659384,1.05,P2
-16,0.6982222222222222,54.15362733966208,1.0,P1
-82,0.5496183206106869,61.513796432360095,1.0,P1
-78,0.2286,212.56331192856328,1.4166666666666667,P1
-29,0.36742857142857144,158.28391122240214,inf,P2
-75,0.8635,36.57475234505932,1.0526315789473684,P2
-211,0.3333333333333333,323.75044906949915,0.7142857142857143,P1
-77,0.6454736842105263,154.43353288058051,0.5,P1
-14,0.7938095238095237,74.0402928686326,1.25,P1
-81,0.36742857142857144,138.18502154725843,2.0,P2
-30,0.9429020429544264,63.682256189396185,0.8571428571428571,P1
-37,0.6982222222222222,174.6821437435715,0.7142857142857143,P1
-21,0.41015384615384615,36.26468547728041,1.25,P1
-38,0.734090909090909,45.79453381884446,0.8333333333333334,P2
-50,1.8178670360110805,-147.67144254040159,1.0666666666666667,P2
-39,0.6,182.2849721260991,1.4583333333333337,P1
-88,0.41015384615384615,104.7822883921117,1.411764705882353,P1
-28,0.734090909090909,12.105293046276302,0.8571428571428571,P1
-34,0.6,67.48593463642123,0.9333333333333333,P1
-49,0.6454736842105263,103.31535739167111,0.72,P1
-114,0.734090909090909,134.84088988303097,1.1142857142857143,P1
-127,0.40923076923076923,140.86842199449302,0.8484848484848485,P2
-86,1.1580775911986103,175.77539792207813,1.125,P2
-56,0.41015384615384615,25.60756608717338,0.5,P1
-58,0.15471428571428572,506.50661547554887,2.916666666666667,P1
-32,0.4546666666666667,105.13182700636867,3.6363636363636362,P2
-70,1.9642857142857144,-106.56859444390761,0.9375,P2
-54,0.7938095238095237,106.19812922141432,0.9375,P2
-27,1.5492498369210699,20.91270721461933,0.9523809523809524,P2
-144,0.1542857142857143,500.5581662771808,1.0576923076923077,P1
-55,0.86,-86.51839364051625,1.038961038961039,P2
-9,0.734090909090909,45.49755629365495,1.2037037037037037,P2
-37,0.36742857142857144,163.56148629658082,2.1923076923076925,P1
-61,0.16923076923076924,442.8134306288566,1.2244897959183674,P1
-20,0.6,93.49637277314378,1.2037037037037035,P2
-15,0.7938095238095237,11.384590680532256,0.6111111111111112,P1
-11,1.0,38.74604508275024,1.0227272727272727,P2
-37,0.32586666666666664,134.56263682065878,inf,P2
-98,0.20454545454545456,157.93400966746617,inf,P1
-84,0.35714285714285715,126.2662790555255,1.0909090909090908,P1
-25,0.7938095238095237,-11.943068674022697,1.1666666666666667,P2
-56,0.7938095238095237,59.29973991768293,inf,P1
-11,1.6666666666666667,-41.44276067463716,0.4615384615384614,P1
-60,0.734090909090909,106.09358189399222,1.875,P2
-45,0.734090909090909,127.71973179525753,1.0714285714285712,P2
-39,0.6,194.9933656175108,3.500000000000001,P2
-50,0.6,115.47126246020503,0.8,P2
-78,0.6982222222222222,102.72155811485572,1.0,P2
-105,0.36742857142857144,225.93088120604716,3.6666666666666683,P1
-309,0.6454736842105263,90.91401881577485,inf,P1
-54,0.5500952380952381,53.351748937544016,1.2941176470588236,P1
-53,0.8635,124.8882129298106,1.4824561403508774,P2
-33,0.7938095238095237,61.10282880706313,0.5555555555555556,P2
-70,0.734090909090909,-24.10952161224418,2.3529411764705883,P2
-111,0.4546666666666667,240.43009001517362,1.505263157894737,P2
-107,1.259748050389922,182.29679898167592,0.375,P1
-33,1.3622291021671828,17.131512533998148,1.5999999999999999,P2
-12,1.1580775911986103,11.913208197753647,1.2314814814814816,P2
-130,0.2286,17.07492650538734,inf,P1
-48,0.40625,217.30784384164826,1.5909090909090908,P1
-8,0.7318181818181818,-67.13583140118863,0.0,P1
-93,0.4443333333333333,43.2753887348681,0.8380952380952381,P1
-61,1.6666666666666667,-45.49203259728279,0.0,P1
-74,0.3,193.73377734792234,1.2828947368421053,P1
-103,0.6982222222222222,-27.678706783555754,0.44999999999999996,P1
-75,0.3333333333333333,233.02777272685285,inf,P1
-61,0.36742857142857144,187.57886218527256,1.5555555555555556,P1
-59,1.0,33.54705057404226,1.125,P1
-43,0.3333333333333333,39.51112565377366,1.25,P1
-99,0.3333333333333333,214.35452545190196,1.6790123456790125,P1
-111,0.5500952380952381,51.57441220044893,inf,P1
-68,0.6454736842105263,65.3092813557555,1.0084033613445378,P2
-226,0.14279999999999998,192.11814067224896,inf,P1
-76,0.3333333333333333,173.0291874942518,1.4666666666666668,P1
-61,0.27694438033694896,228.25372367068508,2.45,P1
-39,0.6,93.35379625962469,0.75,P1
-27,0.6454736842105263,77.79992932337791,0.7575757575757575,P2
-58,0.35714285714285715,106.34832636101282,2.8125,P1
-105,0.2286,303.4235677895315,4.666666666666669,P1
-55,1.0605555555555555,-74.37512789966013,1.0,P2
-96,0.36742857142857144,164.41346306238302,1.0833333333333335,P1
-123,0.2286,307.7847438915858,1.7142857142857142,P1
-33,1.5492498369210699,-155.1129095809083,0.9375,P2
-79,0.27694438033694896,245.07061371447685,0.6,P1
-121,0.36742857142857144,208.25843375371733,2.3529411764705883,P2
-93,0.36742857142857144,176.3251784951392,2.0,P2
-269,0.15471428571428572,361.8962449363087,1.4285714285714286,P1
-22,0.7938095238095237,107.12241786313461,1.092857142857143,P2
-16,0.7938095238095237,49.18197786375595,1.1282051282051284,P1
-17,1.3622291021671828,-69.78224287390958,0.5416666666666666,P2
-83,0.9429020429544264,83.56622093582268,1.0476190476190477,P1
-61,0.509090909090909,11.459178354610003,1.0909090909090908,P1
-8,0.734090909090909,104.21199722452593,1.6969696969696975,P1
-29,2.205882352941176,-71.48113299428155,0.5,P1
-84,0.4546666666666667,84.29812680586247,2.1052631578947363,P1
-66,0.40923076923076923,105.97251190580869,1.2307692307692308,P1
-103,0.3055,120.74496514790826,1.1764705882352942,P1
-31,0.5500952380952381,67.45201678129615,0.7549019607843137,P1
-41,0.6454736842105263,27.566354938954646,0.9444444444444445,P2
-46,0.7938095238095237,93.61346446445646,1.033492822966507,P2
-14,0.6454736842105263,94.2881270850553,1.1264367816091954,P1
-11,0.8635,37.2486561328044,0.9675925925925927,P2
-27,0.41015384615384615,124.52856721839203,1.527777777777778,P2
-6,0.734090909090909,-33.12573035995956,0.691358024691358,P1
-3,2.721617418351477,-161.01251807495964,0.7499999999999999,P2
-62,0.27694438033694896,244.9642269555984,1.1842105263157896,P1
-59,0.509090909090909,129.79765451111416,1.171875,P2
-10,1.5492498369210699,-88.50411785548272,0.6818181818181818,P1
-118,0.3333333333333333,130.9886209821275,1.3565217391304347,P1
-8,0.7938095238095237,56.46672658512375,1.4285714285714286,P1
-27,0.734090909090909,82.61296371838921,1.0317460317460319,P1
-81,0.5500952380952381,122.56182329390913,1.28,P2
-40,0.7938095238095237,-28.660210467081697,0.8750000000000001,P2
-68,0.3333333333333333,228.10206908163673,1.4545454545454546,P1
-36,0.9429020429544264,55.31218649400421,1.5,P1
-66,0.9429020429544264,-33.678213089970086,1.3333333333333333,P1
-7,1.1580775911986103,-22.021768258679685,1.3722222222222225,P2
-36,0.4546666666666667,179.1631499537291,1.2974358974358975,P1
-59,0.6454736842105263,142.8560138827936,1.4838709677419355,P2
-32,0.6454736842105263,84.11326465828915,1.075098814229249,P2
-75,0.509090909090909,144.492454265584,1.1363636363636362,P1
-14,2.19941348973607,-97.01099607683068,0.84375,P2
-59,1.4331210191082802,-34.30132188279708,0.9937888198757764,P2
-130,1.6666666666666667,-64.22895940067133,inf,P2
-23,0.5496183206106869,115.13645435528838,inf,P1
-34,1.6666666666666667,-28.732495066346928,0.0,P2
-56,0.44333333333333336,119.7576147092027,1.2857142857142856,P1
